PersonID,Amount,FamilySize,Distance,Duration,DirectVisits,OnlineVisits,Quantity,NumberofFrequentItems,TransactionMode,Area,Occupation
C3719,3618,2,6,378,13,13,602,13,2,Area2,1
C3729,2500,2,5,366,9,9,945,9,2,Area1,3
C3742,2625,3,9,351,9,9,331,9,2,Area1,1
C3746,5938,3,5,443,33,30,5827,33,2,Area1,3
C3754,4500,4,8,433,25,19,1214,25,2,Area1,3
C3763,7688,3,7,347,35,32,1274,35,2,Area1,3
C3767,2950,5,10,277,21,14,1907,21,2,Area1,2
C3773,3000,3,7,368,7,7,82,7,2,Area1,3
C3776,3750,5,5,467,15,15,1335,15,2,Area1,3
C3777,3625,4,8,374,11,11,3121,11,2,Area1,2
C3778,2750,2,5,322,10,10,1287,10,2,Area1,2
C3785,4625,2,6,345,25,20,1330,25,2,Area1,3
C3788,4438,5,6,403,23,25,8423,22,1,Area1,1
C3801,7375,3,5,454,32,27,2310,32,2,Area1,3
C3804,6839,4,7,368,23,23,4705,18,2,Area1,2
C3806,4875,2,6,143,8,8,611,2,2,Area1,3
C3808,4012,2,5,455,14,15,5925,10,2,Area1,2
C3814,2964,2,6,329,16,12,520,14,1,Area1,3
C3820,3100,2,4,201,13,13,170,11,2,Area1,3
C3821,5563,3,9,460,27,21,3159,27,2,Area1,3
C3828,3260,3,7,187,9,9,56,4,2,Area1,3
C3831,2813,3,7,152,9,9,819,9,2,Area1,1
C3834,3063,3,8,321,12,10,4295,12,2,Area1,1
C3837,4062,3,9,471,11,12,2029,10,2,Area1,2
C3845,4374,3,6,367,18,16,6743,15,2,Area1,3
C3847,4313,4,7,200,9,9,1713,9,2,Area1,3
C3860,6730,2,6,469,26,22,0,17,2,Area1,1
C3866,4125,3,6,440,14,13,1750,14,2,Area1,1
C3869,2813,3,7,302,14,14,562,14,2,Area1,2
C3876,2625,2,4,169,9,9,220,9,2,Area1,1
C3877,3625,3,7,345,12,10,1747,12,2,Area1,1
C3881,4813,3,5,415,24,23,2152,24,2,Area1,1
C3882,3063,4,8,395,11,11,2261,11,2,Area1,1
C3887,3313,3,7,177,14,14,318,14,2,Area1,2
C3891,2938,3,7,398,14,12,1204,14,2,Area1,1
C3895,3563,4,7,379,18,18,2005,18,2,Area1,1
C3897,5031,2,4,384,22,19,840,18,1,Area1,2
C3904,6563,2,16,403,33,27,3481,33,2,Area1,3
C3920,3693,5,7,426,15,15,1122,9,1,Area1,2
C3937,5626,7,5,395,15,15,258,9,2,Area1,2
C3941,3125,4,6,373,16,16,1950,16,2,Area1,2
C3942,6063,3,6,238,18,16,905,18,2,Area1,2
C3943,2879,2,7,366,9,8,420,5,2,Area1,1
C3948,7750,2,5,366,43,28,257,43,2,Area1,3
C3957,3453,2,5,326,10,10,530,4,1,Area1,3
C3971,3063,2,6,436,10,10,556,10,2,Area1,2
C3974,3063,3,6,257,19,14,1629,19,1,Area1,2
C3984,2625,3,6,355,6,6,5718,6,2,Area1,1
C3992,4688,2,10,222,13,13,2045,13,2,Area1,2
C3993,2875,3,6,274,13,13,308,13,2,Area1,3
C4004,2650,3,9,422,12,12,1022,12,2,Area1,2
C4011,2625,3,5,331,17,14,523,17,2,Area1,1
C4012,10061,3,5,461,12,13,2557,5,2,Area1,1
C4018,2512,3,5,322,10,10,86,8,2,Area1,1
C4019,4125,3,7,439,23,16,772,23,2,Area1,2
C4026,3813,2,6,379,25,21,2803,25,2,Area1,1
C4031,2500,10,11,410,6,6,1029,6,2,Area1,1
C4034,2563,3,7,367,15,15,749,15,2,Area1,2
C4037,2813,3,3,417,14,14,1835,14,2,Area1,1
C4048,3625,3,6,321,13,13,114,13,2,Area1,3
C4051,3313,4,14,438,13,13,906,13,2,Area1,3
C4061,10124,3,5,379,21,22,228,16,2,Area1,3
C4071,5063,4,7,467,20,18,6381,20,1,Area1,2
C4081,3250,3,6,324,13,13,408,13,2,Area1,2
C4086,2875,3,5,390,11,11,714,9,2,Area1,1
C4096,2938,2,5,437,12,12,3955,12,2,Area1,3
C4098,4683,4,14,272,9,9,570,3,2,Area1,1
C4102,3900,3,9,308,19,19,256,19,2,Area1,2
C4104,4512,4,5,387,11,11,1852,9,2,Area1,3
C4124,4011,2,5,260,16,16,508,11,2,Area1,2
C4126,3708,2,5,428,11,11,1651,3,2,Area1,3
C4130,3125,2,5,392,13,13,3092,13,2,Area1,2
C4132,3700,3,5,330,16,14,810,13,2,Area1,2
C4140,5874,6,10,452,18,18,2372,18,2,Area2,2
C4150,3438,3,8,381,21,11,384,21,1,Area1,2
C4154,3250,3,5,465,12,12,2403,12,2,Area1,1
C4160,5197,3,7,195,19,19,1042,19,2,Area2,1
C4171,8949,3,7,384,33,33,2314,29,2,Area1,2
C4173,2619,2,6,233,14,14,313,14,2,Area1,3
C4175,4500,3,7,223,6,6,200,2,2,Area1,2
C4180,3438,2,7,303,11,11,97,11,2,Area1,3
C4191,3338,4,12,294,17,17,2292,17,2,Area1,2
C4198,2750,2,5,451,19,17,2012,17,2,Area1,2
C4202,3875,3,5,252,16,13,855,16,1,Area1,1
C4204,2625,3,6,126,13,13,727,13,2,Area1,1
C4206,2563,3,7,440,6,6,1836,6,2,Area1,1
C4209,4000,3,8,283,8,8,1738,6,2,Area1,2
C4212,5338,2,7,412,20,20,917,20,2,Area1,1
C4215,3719,4,12,456,30,20,771,30,1,Area1,3
C4218,2938,3,6,308,10,9,1253,10,2,Area1,2
C4219,3105,2,5,333,11,11,152,7,2,Area1,1
C4220,2938,3,17,464,11,11,472,11,2,Area1,3
C4228,5023,5,13,374,18,18,2880,9,2,Area1,2
C4229,2941,3,8,285,8,8,133,8,2,Area2,1
C4236,2625,3,6,380,14,10,6341,14,2,Area1,1
C4237,7037,3,6,410,23,22,3719,19,2,Area1,1
C4241,2625,2,6,378,16,13,146,16,1,Area1,2
C4242,2625,3,10,367,9,9,894,9,2,Area1,3
C4247,2500,3,6,363,10,10,974,10,2,Area1,3
C4255,4563,3,5,422,21,21,507,21,2,Area1,3
C4262,5562,2,7,457,12,12,5466,12,2,Area1,1
C4267,4882,3,6,334,23,20,9214,23,2,Area1,1
C4274,2938,4,6,286,15,15,1327,15,2,Area1,1
C4281,3125,4,20,346,17,13,1206,17,1,Area1,3
C4284,11542,3,6,358,32,32,528,14,2,Area1,1
C4289,2625,3,6,417,11,11,12263,11,2,Area1,1
C4292,2688,2,6,220,7,7,37,7,2,Area1,3
C4294,2750,6,7,442,19,13,1607,19,2,Area1,2
C4301,4388,3,8,313,15,15,952,10,2,Area1,3
C4303,6532,3,7,424,32,29,5933,29,2,Area1,3
C4305,3313,3,6,365,16,16,827,16,2,Area1,1
